"age","created_timestamp","kidsarc_response_id","participant_fk","itemid","A","B","C","D","response","correct","saveitem_timestamp","rt"
"45","2023-12-09 13:49:49","761","4642","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-09 13:55:13","2147483647"
"8","2023-12-09 13:48:59","762","4640","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-09 13:55:32","2147483647"
"8","2023-12-09 13:48:59","763","4640","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-09 13:56:43","2147483647"
"8","2023-12-09 13:48:59","764","4640","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-09 13:57:00","2147483647"
"11","2023-12-09 14:07:47","765","4655","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-09 14:08:43","22052"
"11","2023-12-09 14:07:47","766","4655","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-09 14:09:03","19726"
"11","2023-12-09 14:07:47","767","4655","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0010001010103010101000100","0","2023-12-09 14:09:17","13797"
"11","2023-12-09 14:07:47","768","4655","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-09 14:09:40","23600"
"11","2023-12-09 14:07:47","769","4655","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-09 14:09:53","12436"
"11","2023-12-09 14:07:47","770","4655","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666660666666660666","0","2023-12-09 14:10:18","25124"
"11","2023-12-09 14:07:47","771","4655","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-09 14:10:35","17140"
"11","2023-12-09 14:07:47","772","4655","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000006060000000606000000","0","2023-12-09 14:10:50","14218"
"7","2023-12-09 14:10:21","773","4659","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-09 14:11:37","2147483647"
"7","2023-12-09 14:10:21","774","4659","2","700000000","700000700","770000000","770000770","700000700","0","2023-12-09 14:11:46","2147483647"
"7","2023-12-09 14:10:21","775","4659","3","040040040","060060060","000444000","000666000","040040040","0","2023-12-09 14:12:09","2147483647"
"7","2023-12-09 14:10:21","776","4659","4","400400000","000400400","404404000","000404404","000400400","0","2023-12-09 14:12:17","2147483647"
"7","2023-12-09 14:10:21","777","4659","5","700770000","770700000","700700770","777700000","770700000","0","2023-12-09 14:12:23","2147483647"
"7","2023-12-09 14:10:21","778","4659","6","110005005","330007007","050050011","070070033","330007007","0","2023-12-09 14:12:33","2147483647"
"7","2023-12-09 14:10:21","779","4659","7","110000000","111000000","000102102","102102102","111000000","0","2023-12-09 14:12:42","2147483647"
"7","2023-12-09 14:10:21","780","4659","8","330000000","000333000","330440000","000333444","000333000","0","2023-12-09 14:12:48","2147483647"
"45","2023-12-09 14:21:10","781","4669","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-09 14:22:20","2147483647"
"45","2023-12-09 14:21:10","782","4669","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-09 14:22:28","2147483647"
"45","2023-12-09 14:21:10","783","4669","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-09 14:22:34","2147483647"
"45","2023-12-09 14:21:10","784","4669","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-09 14:22:42","2147483647"
"45","2023-12-09 14:21:10","785","4669","5","700770000","770700000","700700770","777700000","770700700","0","2023-12-09 14:22:49","2147483647"
"45","2023-12-09 14:21:10","786","4669","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-09 14:23:00","2147483647"
"11","2023-12-09 14:21:30","787","4671","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-09 14:23:12","35418"
"45","2023-12-09 14:21:10","788","4669","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-09 14:23:16","2147483647"
"45","2023-12-09 14:21:10","789","4669","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-09 14:23:30","2147483647"
"11","2023-12-09 14:21:30","790","4671","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","0110155555000000000000000","0","2023-12-09 14:24:24","35418"
"11","2023-12-09 14:21:30","791","4671","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0010001010103010101000100","0","2023-12-09 14:24:56","32161"
"11","2023-12-09 14:21:30","792","4671","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-09 14:25:50","53850"
"11","2023-12-09 14:25:29","793","4674","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-09 14:26:06","2147483647"
"11","2023-12-09 14:21:30","794","4671","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000000500055","1","2023-12-09 14:26:10","20332"
"11","2023-12-09 14:21:30","795","4671","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-09 14:26:33","22553"
"11","2023-12-09 14:25:29","796","4674","2","700000000","700000700","770000000","770000770","707000000","0","2023-12-09 14:26:52","2147483647"
"11","2023-12-09 14:25:29","797","4674","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-09 14:27:00","2147483647"
"11","2023-12-09 14:21:30","798","4671","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-09 14:27:00","27176"
"11","2023-12-09 14:25:29","799","4674","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-09 14:27:10","2147483647"
"13","2023-12-09 14:25:20","800","4673","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-09 14:27:12","82577"
"11","2023-12-09 14:25:29","801","4674","5","700770000","770700000","700700770","777700000","770070070","0","2023-12-09 14:27:31","2147483647"
"11","2023-12-09 14:21:30","802","4671","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000006060000000606000000","0","2023-12-09 14:27:36","35227"
"13","2023-12-09 14:25:20","803","4673","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550000500005005550000500","0","2023-12-09 14:27:38","25723"
"13","2023-12-09 14:25:20","804","4673","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0000000000000000000000000","0","2023-12-09 14:27:48","9704"
"11","2023-12-09 14:25:29","805","4674","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-09 14:27:52","2147483647"
"11","2023-12-09 14:25:29","806","4674","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-09 14:28:08","2147483647"
"13","2023-12-09 14:25:20","807","4673","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","3333044444600005550022000","0","2023-12-09 14:28:57","68383"
"11","2023-12-09 14:25:29","808","4674","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-09 14:29:24","2147483647"
"13","2023-12-09 14:25:20","809","4673","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0000000000000000000000000","0","2023-12-09 14:29:44","46884"
"13","2023-12-09 14:25:20","810","4673","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","0000000000000000000000000","0","2023-12-09 14:29:45","947"
"13","2023-12-09 14:25:20","811","4673","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0000000000000000000000000","0","2023-12-09 14:29:46","829"
"13","2023-12-09 14:25:20","812","4673","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000000000000000000000000","0","2023-12-09 14:29:47","1028"
"10","2023-12-09 14:31:16","813","4681","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-09 14:31:52","2147483647"
"10","2023-12-09 14:31:16","814","4681","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-09 14:32:10","2147483647"
"10","2023-12-09 14:31:16","815","4681","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-09 14:32:17","2147483647"
"10","2023-12-09 14:31:16","816","4681","4","400400000","000400400","404404000","000404404","000404404","1","2023-12-09 14:32:27","2147483647"
"14","2023-12-09 14:31:48","817","4682","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-09 14:32:28","19204"
"10","2023-12-09 14:31:16","818","4681","5","700770000","770700000","700700770","777700000","777700000","1","2023-12-09 14:32:52","2147483647"
"10","2023-12-09 14:31:16","819","4681","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-09 14:33:03","2147483647"
"14","2023-12-09 14:31:48","820","4682","10","0000003033030000030300000","0000003333030030333300000","5500000500005005000000500","5550050500505005050055500","5550050500505005050055500","1","2023-12-09 14:33:13","44898"
"10","2023-12-09 14:31:16","821","4681","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-09 14:33:14","2147483647"
"10","2023-12-09 14:31:16","822","4681","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-09 14:33:26","2147483647"
"14","2023-12-09 14:31:48","823","4682","11","1111110001111110000000003","2222220302222220000000000","3010001010100010101000100","0020002020203020202000200","0010001010103010101000100","0","2023-12-09 14:33:35","22093"
"9","2023-12-09 14:32:35","824","4683","1","000220220","000000200","000110110","000000100","000000100","1","2023-12-09 14:33:36","2147483647"
"14","2023-12-09 14:31:48","825","4682","12","6666033333000007770011000","0000011000777006666033333","2200055500600004444433330","6000022000555003333044444","6000022000555003333044444","1","2023-12-09 14:33:59","24419"
"9","2023-12-09 14:32:35","826","4683","2","700000000","700000700","770000000","770000770","770000770","1","2023-12-09 14:34:02","2147483647"
"9","2023-12-09 14:32:35","827","4683","3","040040040","060060060","000444000","000666000","000666000","1","2023-12-09 14:34:11","2147483647"
"14","2023-12-09 14:31:48","828","4682","13","0102211022010000007722077","0002200022000000000022000","0405544055000000600560055","0005500055000000000500055","0005500055000000600060000","0","2023-12-09 14:34:12","12626"
"9","2023-12-09 14:32:35","829","4683","4","400400000","000400400","404404000","000404404","044400400","0","2023-12-09 14:34:28","2147483647"
"14","2023-12-09 14:31:48","830","4682","14","4441444244444443244444424","4444444444444444444444444","6666676666668666666768666","6666666666666666666666666","6666666666666666666666666","1","2023-12-09 14:34:33","20558"
"9","2023-12-09 14:32:35","831","4683","5","700770000","770700000","700700770","777700000","777700000","1","2023-12-09 14:34:42","2147483647"
"14","2023-12-09 14:31:48","832","4682","15","1001133333011013333311010","0000033333011013333300000","0031311313113030031311303","0031300313003030031300303","0031300313003030031300303","1","2023-12-09 14:34:54","21293"
"9","2023-12-09 14:32:35","833","4683","6","110005005","330007007","050050011","070070033","070070033","1","2023-12-09 14:35:00","2147483647"
"9","2023-12-09 14:32:35","834","4683","7","110000000","111000000","000102102","102102102","102102102","1","2023-12-09 14:35:15","2147483647"
"14","2023-12-09 14:31:48","835","4682","16","0070007070700070707000700","0000007070000000707000000","0000006660060600666000000","0000000600060600060000000","0000006060000000606000000","0","2023-12-09 14:35:29","35303"
"9","2023-12-09 14:32:35","836","4683","8","330000000","000333000","330440000","000333444","000333444","1","2023-12-09 14:35:32","2147483647"
"9","2023-12-09 14:37:08","837","4689","9","1101111010555551101101011","1101111010555550000000000","0110155555000101101111001","0110155555000000000000000","0110155555000000000000000","1","2023-12-09 14:37:51","23738"
